,Cnep1r1
,Man1a2
,Cacybp
,Ttc14
,Slc4a4
,Cxcl10
,Nhlh2
,Gpr22
,Col13a1
,Pds5b
,Eva1a
,Pcsk1
,Smurf2
,Lpxn
,Relch
,Kctd4
,Slc7a6
,S1pr1
,LOC292543
,Rnf14
,Tmem170a
,Marc1
,F3
,Ahctf1
,Hook1
,Rps6kb1
,Nfat5
,Nmrk1
,Desi2
,Mospd1
,Tent5d
,Elk4
,Klhl14
,Zfp68
,Hpgd
,Stim1
,Slc46a2
,Pkn2
,Mpz
,Chrna5
,Phka1
,Uspl1
,S100pbp
,Ndufab1
,Ptprcap
,Hmgcs1
,Slc39a1
,Capn6
rno-miR-150-5p,Gtpbp3
,Calcr
,Sp1
,Mgme1
,Cbll1
,Slc25a24
,Zadh2
,Ift20
,Abhd10
,Pom121
,Tfip11
,Sv2b
,Ccdc112
,Lrguk
,Spink13
,Dph6
,C2cd2l
,Tp53inp2
,Ptx3
,Them4
,Pde7a
,Gripap1
,Etf1
,Stt3a
,Myh1
,Fam81a
,Rap1gap2
,Lhx2
,RGD1308147
,Bsn
,Angel2
,Inpp5a
,Nectin2
,Cyb561
,Irs2
,Nr1d2
,Vcsa2
,Ggnbp2
,Fam53a
,Elk1
,Gdi1
,Mbd6
,Mrpl40
,Rnf34
,Rad23b
,Ndc1
,RGD1309106
,Tnrc6a
,Armc12
,Spock1
,Cep76
,Bcat1
,Fjx1
,Abcb9
,Cd2bp2
,Cd276
,Smim3
rno-miR-23b-3p,Sesn3
,Adgrg2
,Cdh17
,Sft2d1
,Vcan
,Mab21l2
,Nek6
,Dnajc6
,Pde7a
,Csnk1g3
,Ppp4r4
,Etnk1
,Entpd5
,Gxylt1
,Spsb4
,Tnfaip6
,Bora
,Map4k4
,Igsf8
,Rras2
,Cdk17
,Ccnt2
,Tmpo
,Sema6d
,Lpar1
,Pcdh19
,Cxcl12
,Tmem38b
,Abhd18
,Cav2
,Rap1a
,Blcap
,Ccdc47
,Elf2
,Ubxn8
,Elf5
,Robo2
,Cldn12
,Zfhx4
,Auh
,Hnf4g
,Zwint
,Btnl7
,Pla2r1
,Chuk
,Clec1a
,Stat5b
,Klf3
,Agap1
,Tgfbr3
,Wbp4
,Car2
,Tent5a
,Fosb
,Pkia
,Chek1
,Rad17
,Uqcrfs1
,Lamp1
,Sowahc
,Tfpi2
,Zc3h13
,Pdia6
,Has2
,Thap12
,Uba6
,Azin1
,Tmem168
,Prpf4b
,Esrp1
,Ebf3
,Aldh1a2
,Il6r
,Tnpo1
,Ppm1d
,Ppif
,Mdfic
,Mrc1
,Asah2
,Magohb
,Serinc5
,Tmed5
,Myh2
,Ctsql2
,Dusp5
,Ccl28
,Nol4
,Zfp655
,Smurf2
,Sms
,Nacc2
,Slc7a1
,Zfp292
,Angel2
,Tox
,Fam234b
,Dcun1d4
,Ssr1
,Fmr1
,Zfp652
,Rrh
,Ccm2
,Tox3
,Ankhd1
,Exoc3l4
,Cpsf4
,Apopt1
,Ppp2r5e
,Agmo
,Camta1
,Ppp1r3b
,Six4
,Ube2d1
,Akap12
,Slc18a2
,Ipmk
,Swt1
,Pnrc1
,Mdfi
,Nus1
,Rbpms2
,Marcksl1
,Ascc3
,Ptp4a2
,N4bp1
,Cab39
,Sntg2
,Cdc40
,Pik3c2a
,Etaa1
,Smim15
,Ndfip2
,Wdr37
,Nfe2l2
,Plau
,Capn6
,Stk35
,Abhd6
,MGC114246
,Cggbp1
,Hoxd10
,Gja1
,Ep400
,Gpsm1
,Tgif1
,Senp7
,Hltf
,Ripk2
,Meis2
,Rasef
,Senp6
,Sbno1
,Cep95
,Chst10
,Nuak2
,Inpp1
,Sec14l1
,Usp45
,Ppp1r13b
,Pax9
,Gpr22
,Usp5
,Adgrl2
,Snrpc
,Gnpnat1
,Akap11
,Melk
,Dock7
,Pkdcc
,Cript
,Terb2
,Ambra1
,Ralb
,Lhfpl2
,Nsun6
,Ccp110
,Hmgb2
,Isca2
,E2f6
,B4galt4
,Txnrd1
,Lypla1
,Ppp4r2
,Dip2c
,Socs6
,Dhx15
,Sumf1
,Prtg
,Eif3a
,Ttc7b
,Tril
,Uhrf1bp1l
,Zeb1
,Actr3
,Ncoa6
,B3galt2
,Atp1b3
,Rnf146
,Bnip3l
,Casp7
,Pdxp
,Vwa3a
,Zfp458
,Gpx5
,Pex11a
,Insyn2
,Vstm5
,Myct1
,Wnk1
,Cul3
,Stk4
,MGC95208
,Radx
,Trim63
rno-let-7d-5p,Vstm5
,Adrb3
,Gatm
,Zfp512b
,Cdc34
,Adamts15
,Fbxl12
,Pbx1
,Acvr1c
,Zfyve26
,Slc2a12
,Igf2bp2
,Ddx19b
,LOC497899
,Ptafr
,Has2
,Faslg
,Lin28a
,Masp1
,Adrb2
,Tmprss2
,Rab11fip4
,Col4a1
,Nme4
,Pla2g3
,Edn1
,Nme6
,Pbx3
,Hic2
,Tspan5
,Arhgap12
,Adamts12
,Gng5
,Snn
,Zfp583
,Lrig2
,Pxdn
,Tyk2
,Acer1
,Pald1
,Mapk6
,Gxylt1
,Tmem65
,Ehhadh
,Rpusd3
,Coil
,Ahctf1
,Pgrmc1
,Limd2
,Prpf38b
,Ccdc134
,Slc20a1
,Rasgrp1
,Zfp275
,Ddi2
,Fam135a
,Plekho1
,Ddx19a
,Fign
,Dcaf15
,Stk40
,B3gnt7
,Ndst2
,Ercc6
,Ppargc1b
,Wnt9a
,RGD1308117
,Rdx
,Itgal
,Xkr8
,Ago3
,Brd3
,Cldn12
,Cercam
,Gpr132
,Smarcad1
,RGD1304694
,Lipt2
,Cbx2
,Map4k3
,Kif2b
,Plekha8
,Thoc2
,Fzd4
,Dtx2
,Nphp3
,Slc6a1
,Abcb9
,Efhd2
,B3galt1
,B3galt4
,Cnot6l
,Apbb3
,Il6
,Tgfbr1
,Tbkbp1
,Snx16
,Prtg
,Smim3
,Slc35d2
,Zfp282
,Hectd2
,Mdfi
,Kctd17
,Rcn1
,Nipal4
,Grid2ip
,Aen
,Rfx6
,Taf9b
,Begain
,Mycn
,Prl3b1
,Clasp2
,Zmat4
,Plpp6
,Fnip1
,Hip1
rno-miR-741-3p,Map2k6
,Tcf7l2
,Sec24c
,Tob1
,Marcks
,Styxl1
,Slc15a2
,Pip
,Pxk
,LOC100911576
,Hnrnpc
,Rock2
,Qrich1
,Abcd2
,Tram1
,Fam168a
,Tspan4
,Calml3
,Papolg
,Ric8b
,Tyrp1
,Cdk2ap1
,Zpr1
,Mef2a
,Rab14
,Sall1
,Mapk8
,Trim41
,Gpr137c
,Hnrnpab
rno-miR-509-5p,Acer1
,Golph3
,Pip4k2b
,LOC100911664
,Igsf3
,Rad23a
,Lrif1
,Synj1
,Grb2
,Wdr37
,Rab11a
,Angpt2
,Tmem202
,Abraxas1
,Sacm1l
,RGD1564937
,Dyrk3
,Slc25a42
,Abcb1a
,Fzd4
,Zbtb7c
,Tlnrd1
,Lpin2
,Nlk
,Wfdc3
,Zbtb33
,Osr1
,Ngrn
,Fam168a
,Slc2a10
,Opn3
,Sema5a
,Eya3
,Zbtb39
rno-miR-30d-5p,Tnrc6a
,Pip4k2a
,Celsr3
,Twf1
,Pde7a
,Spast
,Eed
,Rarg
,Cpsf6
,Stim2
,Klhl20
,Cyp24a1
,RGD1359108
,Ddah1
,Runx2
,Gabrb1
,Polr3g
,Rfx6
,Rgs8
,Ptgfrn
,Stox2
,Galnt3
,Polr3e
,Sox9
,Afap1l2
,Ptpn13
,Gli2
,Capn7
,Lhx8
,Ppp1r18
,Mier3
,Ythdf3
,Stk39
,Rimbp2
,Yaf2
,Ano4
,Scn3a
,Mfsd6
,Scn2a
,Sgcb
,Plch1
,Ccnjl
,Tmem181
,Ankrd17
,Klf10
,Snapin
,Elavl2
,Slc12a6
,Ankhd1
,Foxg1
,Ppp3r1
,Rasd1
,Gatm
,Eml4
,Ccnt2
,Extl2
,Prdm1
,Ccne2
,Pcdh17
,Cep41
,Desi2
,Bnip3l
,Trpm7
,Srsf7
,Mcf2l
,Azin1
,Sema6b
,Calu
,Ppid
,Chd1
,Mbnl3
,Rfx7
,Actr1a
,Scn1a
,Rundc3b
,Katnbl1
,Gabra5
,R3hdm1
,Pnkd
,Pfn2
,Cyb561
,Capn5
,Col13a1
,Skp2
,Glcci1
,Adam19
,Samd4a
,Socs1
,Stk10
,Snx33
,Slc15a2
,Gldc
,Brd1
,Erlin1
,Xkr4
,Abcd2
,Pik3cd
,Slc7a10
,Exoc6
,Dnmt3a
,Nfat5
,Pgm1
,Plppr4
,Setd5
,Spen
,Ascc3
,Rrad
,Tbc1d10b
,Grm3
,Tnrc6b
,Cth
,Fam117b
,Ap3s1
,Mitd1
,Btnl5
,Gnai2
,Fst
,Mttp
,Rab32
,Il21r
,Adra2a
,Btnl7
,Pawr
,Actc1
,Slc35f1
,Rhebl1
,Snx16
,Scara5
,Pptc7
,Bnc1
,Nsg1
,Mtx1
,Osbpl8
,Dll4
,Abl1
,Rapgef2
,Unc5c
,Six4
,Tenm3
,Chka
,Dsc2
,Rab4b
,Arid4a
,Asah1
,Myo9b
,Oxr1
,Ccnk
,Smad1
,Arf4
,Aida
,Cdc37l1
,Hells
,Terb2
,Irs1
,Nap1l5
,Capza1
,Rab38
,Phtf2
,Ube2i
,Rad23b
,Nus1
,Prl7a4
,Idh1
,Me1
,Epb41l3
,Camk2d
,Per2
,Lrrc17
,Maml1
,Foxb1
,Tasp1
,Scn9a
,Ube2j1
,Cblb
,Kxd1
,Arid1a
,Fam49a
,Cables1
,Zbtb39
,Asb3
,Syngr3
,Zfp608
,Lipi
,Gnpda2
,Ptp4a1
,Irf4
,Rai14
,Zup1
,Becn1
,Cbfb
,Nedd4
,Atp6v0d1
,Snai1
,Gtf2h4
,March6
,Slc35c1
,Mtdh
,B4galt6
,Fam45a
,Nfatc3
,B3gnt5
,Siah2
,Haus4
,Atp6v1c1
,Irx4
,Calcr
,Tbl1xr1
,Wipf1
,Sept8
,Lin28a
,Omg
,Apaf1
,Necap1
,Dpy19l1
,Snx18
,RGD1308428
,Fam214a
,Lefty1
,Mex3b
,Lrrc40
,Nt5e
,Atp2a2
,Fam43a
,Fam110b
,Vkorc1l1
,Lrrc61
,Gria2
,Man1a2
,Elmod2
,Cul2
,Ppp1r12a
,Zcchc24
,Pdcd10
,Ndel1
,Exo5
,Dolpp1
,Plpp6
,Gabarapl2
,Mmd
,Atp2b2
,Fkbp3
,Ppp3cb
,Meox2
,Kdm3a
,Tmeff1
,Lrfn2
,Usp45
,Rab33b
,Rps6ka2
,Rab15
,Scn8a
,Impact
,Zfp280b
,RGD1564937
,Reep3
,Coq3
,Kiaa0408L
,Meig1
,Arl13b
,Dock7
,Foxd1
,Kcnj6
,Fam210b
,Nhlh2
,Prickle1
,Nefl
,Ddx19b
,Bmp5
,Gucy2c
,Tdg
,Vip
,Pcgf5
,Gnai1
,Ebf2
,Tmem200a
,RGD1560455
,Ppfia2
,Ednra
,Cars
,Nkx2-2
,Josd1
,Gja1
,Aff4
,Fign
,Gfpt2
,H2afy
,Mboat1
,Lrrc28
,Tfdp1
,Sos1
,Fam83f
,Tmed2
,Stag2
,Slc35d3
,Ntng1
,Wdr82
,Sec61a2
,Lrrc8d
,Adamts9
,Chst1
,Ddit4
,P4ha2
,Nav3
,Mab21l1
,Tmem175
,Etaa1
,Rbm25
,Neurod1
,Zdhhc21
,Fbxo42
,Kctd8
,Usp47
,Nedd4l
,Cnot9
,Ypel5
,Snx10
,Galnt2
,Ccdc43
,Myh11
,Arhgef3
,Ksr1
,Abcg5
,Crhbp
,Ppp4r4
,Pank3
,Cmahp
,Slc38a2
,Cyp2a2
,Itfg1
,Dpy19l4
,Smc5
,Lpar3
,Ubn1
,Slc6a9
,Nr3c1
,Fam129c
,Gpm6b
,Zfp709l1
,Sptssb
,Itga6
,Cwf19l2
,Bcl2l11
,Mical1
,Gskip
,Gas2
,Ppp3ca
,C1qtnf3
rno-miR-195-5p,Otx1
,Rai2
,Luzp1
,N4bp1
,Spta1
,Tnrc6b
,Pth
,Pafah1b1
,Ncs1
,Ahcyl2
,Rnf217
,Phf19
,Bicd1
,Cdk17
,Crebrf
,Nup210
,Zfyve1
,Entpd7
,Tgfbr3
,Tmem178b
,Ccdc32
,Srpra
,Mgat4a
,Ube4b
,Reck
,Smad7
,Wnt7a
,Megf8
,Sepsecs
,Pip4p2
,Vegfa
,Erlin2
,Reep1
,Cacul1
,Zfp622
,Zbtb39
,Nectin1
,Arl2
,Tlk1
,Ash1l
,Prr16
,Lrrc32
,Ythdc1
,Nuak2
,LOC100125367
,Dclk1
,Chac1
,Polr3f
,Borcs6
,Pced1a
,Pwwp2b
,Map2k1
,Wee1
,Tfap2a
,Higd1a
,Kif23
,Slc12a2
,Wipi2
,Tbp
,Slc22a20
,Colq
,Cdca4
,Sptbn2
,Ccne1
,RGD1309104
,Zc2hc1a
,Aff4
,Cfap45
,Spsb4
,Rab10
,Zfhx4
,Wnt3a
,Mob4
,Slit2
,Uqcrq
,Islr
,Tbpl1
,Peli3
,Sec61a1
,Rnf144b
,Clcn3
,Nfatc3
,Socs6
,Usp42
,Tll1
,Capza2
,Tbl1xr1
,Sall1
,Mesp2
,Zbtb46
,Fasn
,Rapgef2
,Sema6d
,Atp11a
,Cdc37l1
,Helz
,Med26
,Lurap1l
,Dync1li2
,Ipo7
,Kif5c
,Omg
,Syde2
,Hspa4l
,Apln
,Nup50
,Zfp105
,Ywhah
,Abtb2
,Ddx3x
,Dixdc1
,Xpo7
,S100pbp
,Pip4p1
,Cdc25a
,Ppp1r11
,Arhgap12
,Stradb
,Cdk8
,Spag7
,Kbtbd2
,Capn6
,Rbm6
,Ret
,Cmpk1
,Dcaf7
,Dsel
,Fermt2
,Adamts12
,Dll1
,Mex3c
,Lats1
,Stxbp3
,Traf3
,Zfp367
,Mmachc
,Wsb1
,Atp1b4
,Sec14l4
,Clock
,Rab9b
,Myt1l
,Mink1
,Cnot6l
,Glud1
,Wap
,Zfp362
,Arhgdia
,Btrc
,RGD1311739
,Map1lc3b
,Adcy5
,Rreb1
,Rps19bp1
,Rere
,Tp53inp2
,Scoc
,Cbfa2t3
,Ago1
,Nrbp1
,Fry
,Bmpr1a
,Axin2
,Adgrl2
,Mylk
,Kcnq5
,Synj1
,Pam
,Wbp11
,Cyp26b1
,Cpsf7
,Ccnt2
,Armh4
,Abhd13
,Kif1c
,Ist1
,Arih1
,Lrig2
,Plcxd2
,Sstr3
,Man2a2
,Ccdc28a
,Iars
,Rfx5
,Fam122a
,Trmt1
,Smurf2
rno-miR-125b-5p,Taz
,Stard13
,Fam83h
,Ppp4r3a
,Pi4k2b
,Nup210
,Irf4
,Abhd6
,Nkapd1
,Acer2
,Sec14l2
,Osbpl9
,Tgoln2
,Slc25a35
,Ccnj
,Sertad3
,Pafah1b1
,Dus1l
,Chp2
,Vps4b
,Pctp
,Enpep
,Npl
,Arid3b
,Tnfsf4
,Plb1
,Fut1
,Tspan12
,Mapre2
,Ubr7
,Necab3
,Lactb
,Bmf
,Sstr3
,Lin28a
,Rbm20
,Rap1a
,Slc35a4
,Pcgf6
,Grsf1
,Prdm1
,Sema4d
,Wars
,Kcns3
,Casp2
,Sel1l
,Mip
,Bak1
,Mfsd9
,Mapk13
,Triap1
,Ncan
,Zfp518a
,Dram1
,Zfp523
,Eif1ad
,Tmem25
,Esrra
,Cyp24a1
,G4
,Ptpn1
,Galnt14
,Bap1
,Stat3
,Galnt5
,Tmem168
,Crem
,Cdc42bpg
,Sema4b
,Cacna1b
,Mknk2
,Dynlt3
,Speg
,Blzf1
,Neu1
,Kcnk10
,Tmem120b
,Il16
,Nrm
,Flvcr2
,Tle3
,Tmprss13
,Them6
,Tmem135
,Dvl1
,Gjb4
,Slc6a17
,M6pr
,Gga2
,P2rx4
,LOC100294508
,Hapln1
,Zfp691
,Chtf8
,Alg6
,Rfxank
,Rhoq
,Opalin
,Dram2
,Faap20
,Glrx2
,Clec4a1
,Slc1a5
,Olfml2a
,Asic1
,Esrrg
,Slitrk6
,Sbno1
,Grb10
,Smurf1
,Zfp281
,Gtpbp2
,Syvn1
,Suv39h1
,Glb1l2
,Tor2a
,Syk
,Memo1
,Retreg2
,Zfyve1
,Cntd1
,RGD1561149
,Map3k11
,Ajuba
,Ppme1
,Vtcn1
,Abcb11
,St6galnac6
,RGD1305347
,Phf20
,Vps37b
,Scube1
,Cln6
,Rabl6
,Plekha8
,Ccdc77
,Sema4c
,Mtf1
,Ier2
,Itga8
,Cdk19
,Acads
,Itga7
rno-miR-449a-5p,Ppp1r11
,Ttc19
,Vamp2
,Slc35g2
,Agtrap
,Rras
,Arhgap1
,Fam76a
,Fgd6
,Ap1s2
,Kitlg
,Daam1
,Pacs1
,Nav3
,Tbl1xr1
,Gpr165
,Tmem79
,Grem2
,Akap6
,Letm2
,Notch1
,Zic5
,Htr2c
,Gmfb
,Fam167a
,Capn5
,Strn3
,Pdgfra
,Ubl4a
,Ccne2
,Camta1
,Cntn2
,Ubp1
,Kidins220
,Olig3
,Ppfia1
,Dgkz
,Zmym4
,Shkbp1
,Asic2
,Zfp281
,Rtn4rl1
,Crkl
,Fbxo30
,Map2k1
,Fam107a
,Calcr
,Nectin1
,Tbc1d2b
,Slc6a1
,Usf1
,Bdkrb2
,Ing5
,Ucn2
,Eml5
,Astn1
,Fam83h
,Slc44a2
,Ppp2r3a
,Bmp3
,Dcx
,Ptpn4
,Dpp3
,RGD1308117
,Zfp644
,Nrip3
,Xpo5
,Tmeff2
,Ahcyl2
,Vat1
,Kcna6
,Snx15
,Pnoc
,Scd
,Taf5
,F13b
,Eps15
,Mex3c
,Bnc2
,Bcl6
,Ythdc1
,Adgrg2
,Dpysl4
,Mycn
,Lhx2
,Mta2
,Baalc
,Il6r
,Slc25a54
,Rap1gds1
,Ctnnd2
,Rgs9
,Acsl4
,Vdr
,Sft2d2
,Mgat4a
,Prtg
,Sar1a
,LOC688765
,Zdhhc16
,Frk
,Smim15
,Edn2
,Elmod1
,Rhoj
,Zbtb20
,Ppm1l
,Plod1
,Notch2
,Shoc2
,Zdhhc17
,Pea15
,Il4r
,Slc25a27
,Stx17
,Creb3l2
,Svop
,Pdgfrb
,Synj1
,Gmppb
,Marveld2
,Nrn1
,Grm7
,Rabgap1
,Gpr22
,Stag3
,Srpra
,Dixdc1
,Scamp4
,Prp2
,Gpr158
rno-miR-145-5p,Fscn1
,Ebf3
,Abhd17c
,Trim2
,Ap1g1
,Kcna4
,Add3
,Dlgap1
,Lox
,Zfyve9
,Mdfic
,Nox1
,Ctnnd1
,Bach2
,Slc7a8
,Elk4
,Rreb1
,Srgap3
,Insig1
,Rev3l
,Tspan6
,Abhd17b
,Rin2
,Cbfb
,Gpbp1
,Mfsd2a
,Ythdf2
,Tmem9b
,H2afx
,Tmem178a
,Larp4b
,Dusp6
,Slc39a2
,Fam135a
,Pum3
,Adpgk
,Prkx
,Dlc1
,C2cd5
,Spop
,Ppp4r2
,Smad3
,Actg1
,Zfhx4
,Adcyap1
,Rapgef2
,Eri1
,Dock9
,Cdo1
,RGD1304694
,Vhl
,Nr4a2
,Angpt2
,Rtkn
,Mppe1
,Ctnnbip1
,Myrf
,Arhgap21
,Pcbp4
,Rbak
,Grb10
,Sun1
,Arhgap12
,Chchd3
,Spsb4
,Gabarapl2
,Snx27
,Ythdc1
,Rspo1
,Vasn
,Myl12a
,Acsl4
,Tnfrsf11b
,Nedd9
,Itpr2
,Ino80
,H1f0
,Upb1
,Abracl
,Sox9
,Gcs1
,Klf5
,Net1
,Abr
,Erlin1
,Elmo1
,Tagln2
,Cntn4
,Ptpn12
,Flnb
,Mpzl2
,Slc1a3
,Snx15
,Csn2
,Snx8
,Tnpo1
,Pmp22
,Ttpa
,Extl1
,Zbtb6
,Plce1
,Rab30
,Mier3
,Prdm1
,Abca1
,Rims1
,Olr1
,Rrp7a
,Usp31
,Unc119b
,Camsap2
,Spats2
,Eya4
,Exoc2
